pmid,file,bytes,sha256,rendered_by_the_arms
21782901,21782901.extraction.json,76841,eab9eb7c3c4ab8bf8c7c454ef394be3219204611bf0e6658f7cfd4c451dbbb43,True
21799066,21799066.extraction.json,80581,51a57a47b86d409758b04e82340b4b99fa418ce000c7625800782b069b27e74c,True
21861676,21861676.extraction.json,74084,2a74a60831ec88b6fd99caea062c1146cc64ac14a27c684ec09ee2f960a796ea,True
21867991,21867991.extraction.json,80185,76e7d9f6a6b8b305b2a8a781f2892fd4706699c4e2af207f77773fa1b804c994,True
21896496,21896496.extraction.json,114393,0283e1e9b8d8952f2538bed7071ea2445f197fbdbd89950ba96e3d38d54a132f,True
21907809,21907809.extraction.json,52696,6cc0d7029b997c047ad04807e17698ad912137c72f80da08419bae40d57a3bb8,True
21922013,21922013.extraction.json,86655,f85480da2b418807b193dda7f0a08161f68db1a906337bcdfa978823b2e9f1fe,True
21949675,21949675.extraction.json,127667,78e75f210576836b6c0d0a6c71fbe96c8879cd05aad5260c15b7de58df0222c1,True
21983057,21983057.extraction.json,58754,b4eebe62d4a94abf9533a8a91079564a734866d94d1b74e6c07ae5c8b06a7bb8,True
21998031,21998031.extraction.json,104383,edb818b79e0fe47d3379dbeaec12b40375be76b343ea22d5287d8a20c720cdf9,True
22016480,22016480.extraction.json,79809,374549e2b246cb5d9baf786cc4df21134982cbcdf844c087e12943564ff073fc,True
22056201,22056201.extraction.json,100441,2d76ecc4d2c0355e74b069011f549e49a4479a033339179bc7f117d19f905394,True
22099606,22099606.extraction.json,104080,d387b824cd5fafbcdb28c15e5c91d8551dadb137786eaa38e65027fea8ceb369,True
22115148,22115148.extraction.json,160138,1035310c761a58bcb9609be69fd64757db9b96d95a67b39ef1868a0c82656e21,True
22163223,22163223.extraction.json,136999,9f00daee9e1fd0cd27e8134c0531b454e2a9f2b615434ba0c1d4cba216d20059,True
22217336,22217336.extraction.json,111977,898c52fe70d101a8c469cc92d1711862650174b9e5420ba903302d2b5b58df90,True
22228751,22228751.extraction.json,57488,6b1c257b4e1ca08ef077e2ee18e77e72467218dbc74cb447c032260fe1a95fed,True
22230946,22230946.extraction.json,101753,8505cebdc709e4eae13de6dc49083470cc478df4bc5db337ba2c275be89ab3e9,True
22275168,22275168.extraction.json,69615,7bafe9d1db6713d93b82b12a6e7dc41891fdb3fb6e4288448f44854bd3269c5a,True
22345383,22345383.extraction.json,160693,321f0fb82422e73827d380fb3eb70158bac863ab81bee7f8c8c3c41d088f1250,True
22359374,22359374.extraction.json,109055,42a3debca21394e27867f0dddb0179595f10bcfd7c2c6846d64ab190e93e8c94,True
22368088,22368088.extraction.json,102094,c228f2c9fa09d0afc77b9ca06fbcc0a7a70e35bdca0de9b9229cea8668c8a0a0,True
22401827,22401827.extraction.json,150587,0e5816d4aff1f847c425442afe2d51eff175245bcd86fad579a4fd6770abe86a,True
22428013,22428013.extraction.json,77182,1fb10fbd680893ad77f6a0abdb0ae27fe295703a0e16ec01c1708be61bbde064,True
22445780,22445780.extraction.json,56456,76bcf27a9a5e212f7e6e46f33a81ef7130d045df1d2a4b1977494be5ac3ce774,True
22448769,22448769.extraction.json,80731,f415d00234fc6d41e1cdfa78cd58dab48f01bf048e74a7a6a47237270f16d4e7,True
22468617,22468617.extraction.json,73607,a0b33df9825bfaccdec7a581087325787fb224350f097f4540cde91a5e35a4ce,True
22483075,22483075.extraction.json,110027,77b8d3529247887b402b892c7f28540f595e782210a91b00be7a13bbd878b006,True
22517323,22517323.extraction.json,57409,c1e4e4847f54154f57f620c718e66a72b5b47eb91f58bbbc807dbee3022eb58f,True
22579718,22579718.extraction.json,78290,55eb92767a894c5442e50723d4934b33049374d67db78b358320ff85081b8c4a,True
22586252,22586252.extraction.json,89617,7c64423b726e443a0f6b66c2dd58f71f48e400fa2d78bf1ae764ee97c4e708b4,True
22592057,22592057.extraction.json,125165,9eee38012ddef1d3722c8a6d16b51306d6e34ad94f3268587ebf785c952dc4f1,True
22613776,22613776.extraction.json,106647,923a6373dd8497338ea9e57fe948345f1a85bad677bfe8fb3ecbe725cdc8bddc,True
