pmid,file,bytes,sha256,rendered_by_the_arms
23285078,23285078.extraction.json,59099,eecaeb494fe3f687ce4612f608cdec26f04df120c23e2eeea7cb86d9535b3f71,True
23306064,23306064.extraction.json,79273,60ab0cd7785ed6b7a189c2fcf7ac7399593a0ba564c472ece0d1cd122e9f67de,True
23427102,23427102.extraction.json,50064,1d4f15a551cde2a9a1cd557f555c4e6d66d4f5299074e661244799548cf88ce3,True
23457466,23457466.extraction.json,80103,c70c148c16337dcb66d65097eb804ca49f612063ec2b655e82b4f7baf2811a9d,True
23541799,23541799.extraction.json,76013,dd3e41cc1e165df62ef73d2c755fdb218373f32cf80bdf1529c4dbcaf6ce0b00,True
23565102,23565102.extraction.json,106686,b12a9f6b9176e3b9550eb53f73eee2938823b65e50b546e9a2a0cb1d0a1127ea,True
23576128,23576128.extraction.json,130419,a8446ebeb667fb20ab1df51bdcff4b7156b0e6b884ec0a15b81cc953eaaef0f0,True
23582296,23582296.extraction.json,143071,3b59fe2b97379339ebc2a915082451855f7814eac57a157a443cfb5cc225e243,True
23670951,23670951.extraction.json,97845,98ac7b8d7fe3f121938098ce28c854b24427bf3b8290d1fc3b4e7911fb31ac02,True
23677732,23677732.extraction.json,76336,666e2b20ceeafd80664b288ba552a21d6fdd0e5a41208b58f5541025b14d31c5,True
23719145,23719145.extraction.json,99784,be5d590c40fc80f7efdb5f52a722c0bf32279012e3a24ef9add5ca4c2d4595db,True
23744303,23744303.extraction.json,51911,35ff59a9b993b70f4b0085e78ad72f8d4f93187294f73594d4dc620f5d8d6bba,True
23801975,23801975.extraction.json,55465,5cc8eee6b2386c3ccb23e5788f621d0d97399168ad7452b15e832363ab725a0a,True
23805313,23805313.extraction.json,109970,cefbe8967e5779c4ebb8fb1055c25c469df3e7fa26419d64b5d75a8ba67eaf22,True
23806681,23806681.extraction.json,74814,1f5d784c49daea6f8076830e0e678fd0e422764fe9613faee3610600b1e56089,True
23874403,23874403.extraction.json,79667,bb19b4e557340d3f1891aa4d44fd7f4db2df14869837a782c025ba6f5f43869e,True
23959214,23959214.extraction.json,44408,8cac295ad21a83fe1cab24378877c327a92d1436e19c51fadacaa0006dd1c5c0,True
23966929,23966929.extraction.json,102152,e583018ed3baa06784ec904b4e48eba8b6f0ffc182fad71539a58e7d2119ebd7,True
24040338,24040338.extraction.json,93420,aaae8c2b32458711080c0d06676e252eba68e0e97fa630e00434c57682268721,True
24090793,24090793.extraction.json,88293,09197592d9cc3edeadf135d48b37c3d4aea059259c2e947a8f4444f2463bcdd8,True
24096125,24096125.extraction.json,82351,92f8345732f0dcc4fbfd66e2ddac742ba3b2f545dbbc2b65da4ee4787516cd70,True
24150110,24150110.extraction.json,86608,735ae33b18a642f53effbe8f0a04d78af66e44749e1ee4b25b0f6d04bd8a3363,True
24167442,24167442.extraction.json,136455,0c064af314c007ada4d60cd8920901d792a756cb044a115191580c87b96bc131,True
24179759,24179759.extraction.json,130472,cf3f198cbc0e067792045ba34cdb615cb5ce0d61fac9d12811b3e50352c46c57,True
24179781,24179781.extraction.json,105745,c0c63057b22705659f517251cbc61e456fcc282966516a3c4f707d7a222ad3de,True
24179826,24179826.extraction.json,87166,edc6e9f234212d568b4b68e092c9404aa1c9b094fc3451acd289c2621e7aa93d,True
24179835,24179835.extraction.json,92406,5ffa7dfe7f0f655120b6a6d039c31a3611dc2c3eda5be6746e49541032af49f7,True
24240196,24240196.extraction.json,66827,2b02e4c7400cb12762ac78a2efd99d26598be33df8098153e45f55d144cc06c1,True
24278277,24278277.extraction.json,84273,301d7be0e498aa08abe2ca919834624abe183225001173df8eacd5b664dc330e,True
24505314,24505314.extraction.json,107955,503d6df34353ff2a76103c215911f4382b2ec444d6a87b96831fd6b1a20390ac,True
24510641,24510641.extraction.json,74839,151441c7efd7c9682929663ceacc96f9aa7f568939a752e77fb94aabd28cbe94,True
24533506,24533506.extraction.json,95242,8c3f3aba3cf3dd80c767d7b2f3b18579992a5bdf711c5b88ff6e7a54deabebb3,True
24555884,24555884.extraction.json,100975,69e5bca403ca86970433d95e8d0cd4eb8489971d984a5980234ceca504fbcd5b,True
24571830,24571830.extraction.json,41519,f7fede473111568c63f4f1e63e463d271c3b271875a0c24ba7f5bf1ab5b5a690,True
24576796,24576796.extraction.json,39406,f5b4566cce28a03c789886b40780911a0836bf7df54c23a593ebc3e36d4db902,True
24589435,24589435.extraction.json,89925,b8fb29b8b6f2740c3f0bbfefc2fa86572aa2272cb81a194489eb7113a7aa9217,True
24603498,24603498.extraction.json,41981,24dd5825e9d83e482c9be39b695f4780fd1f65fdb93e09b3acb5ba29f9017426,True
24672787,24672787.extraction.json,55270,eea86427fa598c6c5a41b9c22da4df3a68e89ca86e2518d28e347f568812f3e5,True
24683513,24683513.extraction.json,84293,15fc2177f4affbf6a4defbd871a819e1a75f2f0fb0412f874dc2611a50714199,True
24685626,24685626.extraction.json,62911,6cb5830a8750695c078ae1201290674f36bdfd408f4dde8a98c95fd27436007e,True
24740987,24740987.extraction.json,34517,741e2258f074882aa7f60aabd661fda98cd30d31a6a1d475c7a9d8a756590f6a,True
24926307,24926307.extraction.json,48664,427bc35726c595da837f555d572dc7bea62627ec587fc264697436199060200a,True
24951639,24951639.extraction.json,46829,ce82455c1f104bad73cb2b30ac2507a69bd155ad8aa4e094352be331666f1cd8,True
24952892,24952892.extraction.json,45832,cae4e9a13eaeab401bf3c4990278d69cb6844d2d399977e7207ce275763238f3,True
25009480,25009480.extraction.json,97459,9a82654233fdf9f565a3d913e4a91b8f514d3b86b90d709e5120e52029a41d98,True
25047907,25047907.extraction.json,51364,35bc149189b83f8eefda411e75859e197bd86c2f38ae902929a64bd5cfb487f7,True
25050433,25050433.extraction.json,64954,9fbe11598871f551cfa85395c6f5464a007f5196218d899ad8c4054d7cbae66d,True
25063233,25063233.extraction.json,86238,316b1db5413747bbceece5ec9ff359819e8b579b341ac9c00ff61494a351dc81,True
25144223,25144223.extraction.json,80359,b8bdbc50e48f8f5b7c8307c7d8a14babe53aef9141bb2b05a24f11f9195351e6,True
25188321,25188321.extraction.json,93509,59c637ab01283087db8c7b43a63a92cb3e986879f75c46124a1776b1e6870cc4,True
25203512,25203512.extraction.json,92384,602578b7402568e8693418615a03987cda4afb8c8c57e3f715d9a107278369b6,True
